Data,Canal de atendimento,Denúncia emergencial,Denunciante,Cenário da violação,Município,Frequência,Início das violações,Vítimas,Relação vítima-suspeito,Orientação sexual da vítima,Faixa etária da vítima,Raça\Cor da vítima,Faixa etária do suspeito,Suspeito preso,Raça\Cor do suspeito,Ano,Mês,Dia
2022-12-01 21:32:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355410 | TAUBATÉ,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,PADRASTO/MADRASTA,NÃO,17 ANOS,PARDA,40 A 44 ANOS,NÃO INFORMADO,PRETA,2022,12,1
2022-08-24 03:42:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,FILHO(A),NÃO,70 A 74 ANOS,PARDA,NÃO INFORMADO,NÃO,,2022,8,24
2022-07-07 22:00:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,350600 | BAURU,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,EX-NAMORADO(A),NÃO,60 A 64 ANOS,BRANCA,55 A 59 ANOS,PENA (RECLUSÃO),,2022,7,7
2022-12-22 20:20:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,VIA PÚBLICA,354160 | PROMISSÃO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,COMPANHEIRO(A),NÃO,50 A 54 ANOS,PARDA,40 A 44 ANOS,NÃO,PARDA,2022,12,22
2022-11-30 19:29:00,PORTAL,NÃO,TERCEIRO,CASA DA VÍTIMA,351907 | HORTOLÂNDIA,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,EX-ESPOSA(O),NÃO,30 A 34 ANOS,PARDA,35 A 39 ANOS,NÃO,NÃO INFORMADO,2022,11,30
2022-09-12 15:25:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,352590 | JUNDIAÍ,SEMANALMENTE,NÃO SABE INFORMAR,1.0,COMPANHEIRO(A) DA MÃE/DO PAI,NÃO INFORMADO,15 ANOS,PARDA,NÃO INFORMADO,NÃO INFORMADO,,2022,9,12
2022-08-01 09:29:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,GENRO/NORA,NÃO,60 A 64 ANOS,BRANCA,30 A 34 ANOS,PENA (RECLUSÃO),,2022,8,1
2022-11-03 09:26:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351050 | CARAGUATATUBA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,FILHO(A),NÃO,60 A 64 ANOS,PARDA,25 A 29 ANOS,FLAGRANTE,BRANCA,2022,11,3
2022-10-11 10:47:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351380 | DIADEMA,OCASIONALMENTE,HÁ MAIS DE DEZ ANOS,1.0,EX-COMPANHEIRO(A),NÃO,25 A 29 ANOS,PARDA,30 A 34 ANOS,PENA (RECLUSÃO),,2022,10,11
2022-10-14 18:30:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,EX-ESPOSA(O),NÃO,40 A 44 ANOS,PARDA,50 A 54 ANOS,NÃO,PARDA,2022,10,14
2022-11-14 17:08:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355220 | SOROCABA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO,35 A 39 ANOS,PARDA,25 A 29 ANOS,NÃO,PARDA,2022,11,14
2022-10-20 23:07:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),353110 | MONGAGUÁ,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1.0,EX-COMPANHEIRO(A),NÃO,35 A 39 ANOS,BRANCA,40 A 44 ANOS,NÃO,PRETA,2022,10,20
2022-10-24 11:53:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,350950 | CAMPINAS,NÃO SABE INFORMAR,HÁ MAIS DE CINCO ANOS,1.0,COMPANHEIRO(A),NÃO INFORMADO,25 A 29 ANOS,PARDA,30 A 34 ANOS,NÃO,,2022,10,24
2022-07-07 10:11:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,ESPOSA(O),NÃO INFORMADO,18 A 19 ANOS,BRANCA,NÃO INFORMADO,NÃO INFORMADO,,2022,7,7
2022-10-10 12:26:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,351880 | GUARULHOS,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,MÃE,NÃO,30 A 34 ANOS,BRANCA,50 A 54 ANOS,NÃO,BRANCA,2022,10,10
2022-08-17 05:11:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355220 | SOROCABA,OCASIONALMENTE,HÁ MAIS DE CINCO ANOS,1.0,IRMÃO(Ã),NÃO,50 A 54 ANOS,BRANCA,40 A 44 ANOS,NÃO,,2022,8,17
2022-08-15 15:12:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,VIA PÚBLICA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,VIZINHO(A),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,NÃO,,2022,8,15
2022-08-24 17:46:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,OUTROS FAMILIARES,NÃO,45 A 49 ANOS,PRETA,40 A 44 ANOS,NÃO,,2022,8,24
2022-09-14 09:05:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355410 | TAUBATÉ,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,ESPOSA(O),NÃO,80 A 84 ANOS,BRANCA,80 A 84 ANOS,NÃO,,2022,9,14
2022-10-11 14:47:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,EVENTO PÚBLICO,351140 | CERQUEIRA CÉSAR,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,OUTROS,NÃO,35 A 39 ANOS,BRANCA,50 A 54 ANOS,NÃO INFORMADO,BRANCA,2022,10,11
2022-08-01 08:16:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,EX-ESPOSA(O),NÃO,35 A 39 ANOS,PRETA,55 A 59 ANOS,NÃO,,2022,8,1
2022-08-19 18:47:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,2.0,CUNHADO(A),NÃO,45 A 49 ANOS,PARDA,50 A 54 ANOS,NÃO,,2022,8,19
2022-12-12 12:05:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354850 | SANTOS,DIARIAMENTE,HÁ UM MÊS,1.0,VIZINHO(A),NÃO,50 A 54 ANOS,BRANCA,40 A 44 ANOS,NÃO,BRANCA,2022,12,12
2022-12-16 10:41:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,SEMANALMENTE,HÁ UM MÊS,1.0,COMPANHEIRO(A),NÃO,30 A 34 ANOS,BRANCA,30 A 34 ANOS,PENA (RECLUSÃO),BRANCA,2022,12,16
2022-08-31 17:42:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1.0,FILHO(A),NÃO INFORMADO,60 A 64 ANOS,PRETA,45 A 49 ANOS,NÃO INFORMADO,,2022,8,31
2022-08-19 11:48:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,EX-NAMORADO(A),NÃO,18 A 19 ANOS,BRANCA,25 A 29 ANOS,NÃO,,2022,8,19
2022-10-10 20:10:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354870 | SÃO BERNARDO DO CAMPO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,EX-ESPOSA(O),NÃO,45 A 49 ANOS,PARDA,45 A 49 ANOS,NÃO,PARDA,2022,10,10
2022-12-05 14:22:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1.0,ESPOSA(O),NÃO,40 A 44 ANOS,PARDA,40 A 44 ANOS,NÃO,PARDA,2022,12,5
2022-07-04 10:28:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE DEZ ANOS,1.0,COMPANHEIRO(A),NÃO,20 A 24 ANOS,PRETA,25 A 29 ANOS,NÃO,,2022,7,4
2022-10-28 12:27:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),353060 | MOGI DAS CRUZES,DIARIAMENTE,HÁ UMA SEMANA,1.0,DESCONHECIDO(A),NÃO,30 A 34 ANOS,BRANCA,NÃO INFORMADO,NÃO INFORMADO,,2022,10,28
2022-07-19 03:50:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355540 | UBATUBA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,EX-ESPOSA(O),NÃO,20 A 24 ANOS,BRANCA,30 A 34 ANOS,NÃO,,2022,7,19
2022-12-25 14:29:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,VIA PÚBLICA,352210 | ITANHAÉM,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,EX-ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,35 A 39 ANOS,NÃO,BRANCA,2022,12,25
2022-10-26 00:15:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,COMPANHEIRO(A),NÃO,35 A 39 ANOS,PARDA,50 A 54 ANOS,NÃO,BRANCA,2022,10,26
2022-11-12 10:42:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,353060 | MOGI DAS CRUZES,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,ESPOSA(O),NÃO,45 A 49 ANOS,BRANCA,NÃO INFORMADO,FLAGRANTE,,2022,11,12
2022-12-12 10:58:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354390 | RIO CLARO,SEMANALMENTE,HÁ MAIS DE CINCO ANOS,1.0,FILHO(A),NÃO,60 A 64 ANOS,PRETA,30 A 34 ANOS,NÃO,PARDA,2022,12,12
2022-11-17 14:32:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,352720 | LORENA,DIARIAMENTE,HÁ MAIS DE SEIS MESES,2.0,COMPANHEIRO(A),NÃO,25 A 29 ANOS,BRANCA,20 A 24 ANOS,FLAGRANTE,PARDA,2022,11,17
2022-11-30 20:01:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,FILHO(A),NÃO,50 A 54 ANOS,PARDA,30 A 34 ANOS,NÃO INFORMADO,PARDA,2022,11,30
2022-09-02 07:41:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,355030 | SÃO PAULO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,PESSOA COM QUEM MANTÉM/MANTEVE CONVIVÊNCIA FAMILIAR,NÃO,20 A 24 ANOS,BRANCA,50 A 54 ANOS,NÃO,,2022,9,2
2022-08-07 12:29:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE CINCO ANOS,1.0,ESPOSA(O),NÃO,25 A 29 ANOS,PARDA,30 A 34 ANOS,NÃO,,2022,8,7
2022-08-24 22:47:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DE FAMILIARES,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO,30 A 34 ANOS,BRANCA,30 A 34 ANOS,NÃO,,2022,8,24
2022-09-26 14:08:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,350995 | CANAS,SEMANALMENTE,HÁ UM MÊS,1.0,TIO(A),NÃO,20 A 24 ANOS,BRANCA,35 A 39 ANOS,PENA (RECLUSÃO),BRANCA,2022,9,26
2022-12-22 09:48:00,PORTAL,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351160 | CESÁRIO LANGE,OCASIONALMENTE,HÁ UM MÊS,1.0,EX-ESPOSA(O),NÃO,40 A 44 ANOS,BRANCA,40 A 44 ANOS,NÃO,BRANCA,2022,12,22
2022-11-19 23:55:00,PORTAL,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,SEMANALMENTE,NÃO SABE INFORMAR,1.0,ESPOSA(O),NÃO,30 A 34 ANOS,BRANCA,25 A 29 ANOS,NÃO INFORMADO,PARDA,2022,11,19
2022-10-28 09:08:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351880 | GUARULHOS,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,COMPANHEIRO(A),NÃO,45 A 49 ANOS,PRETA,40 A 44 ANOS,FLAGRANTE,PRETA,2022,10,28
2022-08-30 14:38:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351907 | HORTOLÂNDIA,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,EX-ESPOSA(O),NÃO INFORMADO,25 A 29 ANOS,BRANCA,40 A 44 ANOS,NÃO,,2022,8,30
2022-08-17 23:07:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,354990 | SÃO JOSÉ DOS CAMPOS,SEMANALMENTE,HÁ MAIS DE UM ANO,1.0,EX-NAMORADO(A),NÃO,20 A 24 ANOS,BRANCA,25 A 29 ANOS,NÃO,,2022,8,17
2022-09-08 22:27:00,WHATSAPP,NÃO,A PRÓPRIA VÍTIMA,OUTROS,354860 | SÃO BENTO DO SAPUCAÍ,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,DESCONHECIDO(A),BISSEXUAL,30 A 34 ANOS,BRANCA,30 A 34 ANOS,NÃO,,2022,9,8
2022-10-22 21:12:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,,,1.0,AMIGO(A) DA FAMÍLIA,NÃO,65 A 69 ANOS,BRANCA,65 A 69 ANOS,NÃO,,2022,10,22
2022-08-10 15:57:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,COMPANHEIRO(A),NÃO,25 A 29 ANOS,PARDA,20 A 24 ANOS,NÃO,,2022,8,10
2022-10-22 20:37:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,350280 | ARAÇATUBA,DIARIAMENTE,HÁ UM MÊS,1.0,COMPANHEIRO(A),NÃO,30 A 34 ANOS,BRANCA,,NÃO INFORMADO,PARDA,2022,10,22
2022-08-11 10:19:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,353440 | OSASCO,OCASIONALMENTE,HÁ MAIS DE DEZ ANOS,1.0,IRMÃO(Ã),NÃO,25 A 29 ANOS,PARDA,50 A 54 ANOS,NÃO,,2022,8,11
2022-11-18 13:36:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,355030 | SÃO PAULO,OCASIONALMENTE,HÁ UM MÊS,1.0,NAMORADO(A),NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,,,,2022,11,18
2022-11-25 17:35:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351300 | COTIA,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,EX-COMPANHEIRO(A),NÃO,55 A 59 ANOS,BRANCA,NÃO INFORMADO,NÃO,,2022,11,25
2022-10-11 17:01:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,350410 | ATIBAIA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,COMPANHEIRO(A),NÃO,20 A 24 ANOS,PRETA,25 A 29 ANOS,NÃO,PARDA,2022,10,11
2022-11-22 17:27:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,350450 | AVARÉ,DIARIAMENTE,HÁ UM MÊS,1.0,ESPOSA(O),NÃO,50 A 54 ANOS,PARDA,18 A 19 ANOS,,PARDA,2022,11,22
2022-10-21 07:24:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355220 | SOROCABA,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,BRANCA,NÃO INFORMADO,NÃO,NÃO INFORMADO,2022,10,21
2022-07-16 16:21:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351880 | GUARULHOS,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,1.0,EX-ESPOSA(O),NÃO,50 A 54 ANOS,BRANCA,50 A 54 ANOS,NÃO,,2022,7,16
2022-12-15 08:49:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351280 | COSMÓPOLIS,DIARIAMENTE,NÃO SABE INFORMAR,1.0,FILHO(A),NÃO,85 A 89 ANOS,BRANCA,55 A 59 ANOS,NÃO,PARDA,2022,12,15
2022-12-09 10:36:00,TELEFÔNICO,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351870 | GUARUJÁ,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,EX-COMPANHEIRO(A),NÃO,30 A 34 ANOS,PARDA,30 A 34 ANOS,NÃO,PARDA,2022,12,9
2022-10-21 13:22:00,PORTAL,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354850 | SANTOS,OCASIONALMENTE,NÃO SABE INFORMAR,1.0,ESPOSA(O),NÃO,25 A 29 ANOS,BRANCA,NÃO INFORMADO,NÃO,NÃO INFORMADO,2022,10,21
2022-07-24 11:28:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,VIA PÚBLICA,353060 | MOGI DAS CRUZES,DIARIAMENTE,HÁ UMA SEMANA,1.0,EX-COMPANHEIRO(A),NÃO,45 A 49 ANOS,BRANCA,70 A 74 ANOS,NÃO,,2022,7,24
2022-09-18 13:47:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),355030 | SÃO PAULO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,DESCONHECIDO(A),NÃO,20 A 24 ANOS,BRANCA,30 A 34 ANOS,NÃO INFORMADO,,2022,9,18
2022-12-02 21:06:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351340 | CRUZEIRO,DIARIAMENTE,HÁ UM MÊS,1.0,AMIGO(A) DA FAMÍLIA,NÃO,45 A 49 ANOS,BRANCA,75 A 79 ANOS,NÃO,BRANCA,2022,12,2
2022-08-09 11:22:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354890 | SÃO CARLOS,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,NETO(A),NÃO,90+,PARDA,25 A 29 ANOS,NÃO,,2022,8,9
2022-09-10 12:16:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,353870 | PIRACICABA,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO INFORMADO,55 A 59 ANOS,BRANCA,30 A 34 ANOS,NÃO,,2022,9,10
2022-12-31 12:16:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,351870 | GUARUJÁ,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1.0,"FUNCIONÁRIO, VOLUNTÁRIO OU PRESTADOR DE SERVIÇO PARA INSTITUIÇÃO",NÃO,45 A 49 ANOS,BRANCA,35 A 39 ANOS,NÃO,PARDA,2022,12,31
2022-11-12 07:56:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,VIZINHO(A),NÃO,45 A 49 ANOS,PARDA,30 A 34 ANOS,NÃO,BRANCA,2022,11,12
2022-12-21 17:03:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DO SUSPEITO,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,1.0,NAMORADO(A),NÃO,35 A 39 ANOS,PARDA,35 A 39 ANOS,NÃO,BRANCA,2022,12,21
2022-09-26 15:44:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,355030 | SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,IRMÃO(Ã),NÃO,35 A 39 ANOS,BRANCA,45 A 49 ANOS,NÃO,PRETA,2022,9,26
2022-08-15 15:26:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354340 | RIBEIRÃO PRETO,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,VIZINHO(A),NÃO,45 A 49 ANOS,PARDA,35 A 39 ANOS,NÃO,,2022,8,15
2022-09-20 21:29:00,TELEFÔNICO,NÃO,TERCEIRO,OUTROS,355030 | SÃO PAULO,SEMANALMENTE,HÁ MAIS DE SEIS MESES,1.0,DESCONHECIDO(A),NÃO,NÃO INFORMADO,NÃO INFORMADO,30 A 34 ANOS,NÃO INFORMADO,,2022,9,20
2022-12-31 23:06:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DE FAMILIARES,354680 | SANTA ISABEL,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,ESPOSA(O),NÃO,35 A 39 ANOS,PRETA,35 A 39 ANOS,PENA (RECLUSÃO),BRANCA,2022,12,31
2022-08-11 16:00:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354780 | SANTO ANDRÉ,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,ESPOSA(O),NÃO,30 A 34 ANOS,PARDA,40 A 44 ANOS,NÃO,,2022,8,11
2022-08-16 00:19:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,352220 | ITAPECERICA DA SERRA,OCASIONALMENTE,HÁ MAIS DE UM ANO,1.0,EX-COMPANHEIRO(A),NÃO,40 A 44 ANOS,PARDA,40 A 44 ANOS,NÃO,,2022,8,16
2022-11-27 11:29:00,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,355030 | SÃO PAULO,NÃO SABE INFORMAR,NÃO SABE INFORMAR,1.0,DESCONHECIDO(A),NÃO,20 A 24 ANOS,BRANCA,,,,2022,11,27
2022-11-28 15:13:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,354850 | SANTOS,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1.0,EX-COMPANHEIRO(A),NÃO,40 A 44 ANOS,PARDA,40 A 44 ANOS,NÃO,BRANCA,2022,11,28
2022-09-04 14:17:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,352390 | ITU,DIARIAMENTE,HÁ MAIS DE UM ANO,1.0,SOBRINHO(A),NÃO INFORMADO,75 A 79 ANOS,BRANCA,40 A 44 ANOS,NÃO,,2022,9,4
2022-11-12 21:39:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,351880 | GUARULHOS,SEMANALMENTE,NÃO SABE INFORMAR,1.0,COMPANHEIRO(A),NÃO,40 A 44 ANOS,PARDA,45 A 49 ANOS,NÃO,PARDA,2022,11,12
2022-11-12 11:12:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,354990 | SÃO JOSÉ DOS CAMPOS,SEMANALMENTE,HÁ MAIS DE SEIS MESES,1.0,EX-ESPOSA(O),NÃO,50 A 54 ANOS,BRANCA,55 A 59 ANOS,NÃO,BRANCA,2022,11,12
2022-08-23 19:15:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,355250 | SUZANO,MENSALMENTE,HÁ MAIS DE CINCO ANOS,1.0,COMPANHEIRO(A),NÃO,35 A 39 ANOS,BRANCA,40 A 44 ANOS,NÃO INFORMADO,,2022,8,23
2022-08-01 22:45:00,APLICATIVO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,353870 | PIRACICABA,NÃO SABE INFORMAR,NÃO SABE INFORMAR,1.0,DESCONHECIDO(A),NÃO INFORMADO,35 A 39 ANOS,NÃO INFORMADO,40 A 44 ANOS,NÃO INFORMADO,,2022,8,1
